walk_score
0
35
10
0
10
40
3
4
0
5
42
0
12
15
3
16
2
0
0
3
0
42
16
3
14
5
23
2
3
8
3
6
2
29
4
20
0
9
2
6
1
30
26
38
42
38
6
21
23
21
41
6
2
11
9
6
4
21
0
0
3
6
6
14
38
16
10
8
7
6
3
0
25
30
39
49
22
46
25
49
55
47
13
10
42
43
26
22
49
5
37
39
13
39
58
42
58
14
7
55
11
19
4
36
15
20
12
15
13
38
20
13
4
66
13
49
9
2
16
30
84
14
13
35
22
14
25
27
63
54
38
13
49
49
39
10
60
49
12
45
87
4
40
23
4
87
32
13
5
21
4
13
10
4
57
1
68
6
26
35
46
46
7
39
37
55
8
44
22
13
69
5
44
1
36
16
49
21
41
54
5
47
13
55
49
13
62
49
20
49
19
10
53
49
10
31
13
39
13
11
13
4
59
11
32
9
9
12
49
49
49
44
16
45
12
15
19
1
30
11
21
63
46
13
65
54
64
5
21
48
44
27
65
4
7
53
19
26
12
58
30
22
3
35
49
43
6
13
16
48
26
26
41
41
18
41
41
8
10
49
4
47
13
41
56
39
13
19
23
34
4
43
53
70
7
14
45
13
6
18
16
29
13
4
51
25
46
18
13
41
42
67
34
16
13
21
13
35
35
16
65
2
39
58
13
19
20
55
32
10
6
49
12
38
16
72
4
28
13
10
53
16
35
4
35
35
37
72
68
44
35
16
44
31
55
32
77
43
6
29
39
6
19
12
10
19
5
37
12
41
15
23
53
49
21
45
39
18
7
4
73
19
67
18
46
65
25
38
56
19
39
40
61
76
17
32
82
33
40
36
36
33
25
25
45
48
56
47
63
19
50
49
53
51
54
67
98
16
11
71
29
20
13
23
30
40
5
11
25
28
39
33
34
72
15
17
15
21
78
19
53
15
76
36
15
17
14
16
55
20
47
37
71
27
24
27
24
33
9
42
11
36
16
34
18
15
23
44
77
43
15
57
13
18
14
44
16
40
18
45
64
15
5
19
27
33
14
46
30
27
40
82
16
3
40
82
44
12
55
46
47
20
54
48
13
21
7
5
7
75
14
61
98
44
55
7
32
53
5
45
18
5
28
49
15
12
79
49
48
72
46
38
24
53
46
51
12
31
78
6
44
20
65
62
3
19
46
16
49
21
37
18
14
17
38
65
12
19
28
61
59
25
68
33
65
14
54
16
19
34
7
28
76
25
12
33
24
24
38
5
19
13
14
12
75
28
40
17
33
26
15
45
65
16
19
22
59
12
23
32
39
33
18
8
33
10
23
22
59
53
17
51
16
58
5
19
20
28
16
16
80
49
56
56
21
52
14
25
21
12
48
7
14
35
40
32
10
47
52
53
4
7
54
34
40
65
57
57
46
36
15
60
34
51
41
40
63
61
59
67
16
30
35
5
89
22
21
62
38
38
39
68
64
35
46
2
5
46
65
41
44
20
45
63
58
49
69
58
54
41
9
50
33
2
32
18
78
0
22
35
27
43
56
42
44
38
47
45
46
70
20
36
46
45
84
51
60
23
55
34
48
19
39
78
40
64
61
50
64
21
60
36
31
62
38
11
52
36
49
47
45
46
30
38
50
44
53
42
46
60
46
84
38
13
24
42
54
21
55
45
80
49
70
41
87
38
65
19
49
54
69
57
20
47
63
45
12
31
8
21
85
78
75
57
32
5
34
42
34
21
67
37
12
54
50
24
19
40
48
33
24
56
7
57
16
53
35
75
46
50
57
82
59
67
87
60
45
53
14
33
41
50
37
85
79
54
60
36
50
55
24
54
43
37
63
40
22
32
65
29
65
18
47
37
45
82
57
29
7
39
4
39
41
1
11
77
12
52
55
29
8
44
81
42
34
23
10
68
48
44
45
43
61
14
52
11
50
55
67
37
61
78
99
6
74
79
29
34
56
38
49
21
38
6
77
35
57
46
43
54
78
87
60
67
31
85
0
31
66
50
33
19
64
34
60
34
50
64
61
61
85
49
61
19
61
31
20
3
9
0
42
60
3
27
9
0
1
16
33
28
20
39
5
36
0
44
7
31
37
3
3
56
21
0
40
34
0
55
27
25
38
12
5
11
37
24
23
65
30
2
11
15
21
21
31
56
12
8
20
46
35
9
7
37
36
53
43
65
6
38
5
34
0
17
0
37
8
11
30
39
25
17
17
1
47
21
39
2
0
1
45
44
35
0
3
14
18
20
34
9
20
1
50
12
0
23
0
25
19
8
50
0
20
7
3
25
4
18
41
34
30
9
13
49
33
33
26
39
56
34
12
10
5
17
25
0
27
32
0
36
19
25
11
34
12
4
6
5
11
5
20
27
1
33
8
32
29
3
55
25
8
39
34
0
25
4
65
0
16
36
16
3
51
33
37
1
47
5
38
34
16
38
32
17
39
26
33
27
27
26
9
40
34
33
12
7
20
24
34
9
31
32
43
32
2
26
27
16
0
0
28
55
31
20
3
47
1
31
31
37
32
1
35
1
36
0
15
22
46
13
7
7
0
1
1
5
1
32
9
5
33
5
65
13
9
45
56
5
2
1
7
44
16
5
20
12
0
12
33
19
11
30
5
3
34
12
11
45
56
22
18
20
47
5
12
16
2
45
13
5
28
17
4
0
28
10
12
19
17
9
12
25
16
1
13
4
23
27
8
2
9
0
16
50
15
56
13
12
35
0
37
17
0
28
0
0
31
7
42
16
5
51
40
9
29
33
0
1
6
62
25
13
9
15
38
17
27
16
7
13
9
26
22
38
7
33
5
21
15
23
5
12
7
13
12
53
26
1
12
23
5
10
30
8
0
0
38
0
0
15
52
23
38
16
5
47
5
17
6
13
0
32
8
6
17
6
3
16
34
3
9
33
23
28
14
45
6
37
6
53
3
26
19
14
13
5
35
62
2
7
32
1
34
5
0
27
10
19
0
11
1
44
5
1
0
32
47
49
5
33
0
35
7
12
43
31
12
16
29
26
18
0
17
29
47
7
28
65
51
14
5
3
1
21
3
39
35
12
0
0
11
56
2
18
6
56
9
40
8
0
5
29
0
7
9
20
17
8
12
21
34
13
21
3
39
30
33
0
11
0
33
15
30
16
0
28
18
7
13
1
33
7
15
0
2
13
38
11
20
0
1
38
32
36
25
19
7
49
41
47
1
4
27
14
15
8
0
19
42
26
12
4
3
9
12
8
36
8
27
23
14
36
23
6
36
50
14
1
13
33
29
21
25
26
36
53
0
31
29
11
8
27
31
14
47
34
26
26
23
13
30
23
8
39
44
6
25
34
0
34
6
52
18
30
13
40
33
15
40
32
11
48
49
60
44
41
57
44
35
73
38
26
72
80
38
43
19
38
48
18
57
28
37
47
47
28
48
51
58
24
60
83
49
48
49
50
71
51
39
51
48
83
66
73
34
50
32
64
39
49
48
21
72
34
37
53
44
74
15
61
45
35
71
71
50
28
57
38
77
48
76
49
72
57
56
66
47
55
72
57
66
39
60
53
60
19
40
44
39
30
55
15
57
67
50
36
27
64
55
55
53
66
38
12
19
80
40
55
28
12
57
57
68
38
50
46
55
57
52
19
56
38
60
30
66
54
66
66
72
63
25
49
32
58
71
40
10
75
35
20
79
56
75
73
97
70
79
71
77
83
96
72
29
72
77
71
50
60
77
63
67
56
64
79
96
57
54
24
94
59
73
83
56
65
54
72
71
38
72
67
67
54
66
59
57
77
73
66
59
70
49
66
73
59
57
70
85
75
74
79
39
63
51
69
82
91
50
23
94
34
94
38
43
56
72
83
87
68
73
81
66
33
71
93
74
77
50
91
53
56
52
73
92
73
91
66
79
15
94
63
76
34
80
74
66
85
72
86
14
71
79
39
38
68
49
71
76
30
87
78
72
46
75
59
97
80
76
93
63
37
67
92
92
70
80
84
70
59
77
79
29
59
75
56
83
41
70
93
87
73
71
72
53
72
83
84
59
42
54
79
56
96
76
69
84
75
57
88
56
55
80
84
69
75
57
89
65
66
73
57
64
90
65
80
55
65
73
77
46
24
66
75
71
62
69
78
68
56
92
32
82
65
67
73
94
71
70
44
73
92
51
94
78
53
46
73
78
76
81
69
71
92
71
70
97
91
63
79
77
70
67
66
72
70
57
69
70
61
73
74
64
84
91
71
80
75
51
16
66
74
72
57
81
75
72
86
70
80
55
76
63
95
55
67
81
71
86
81
92
69
71
69
51
69
74
67
29
26
66
95
82
67
73
78
87
62
94
97
63
75
92
49
78
80
54
40
22
59
74
78
39
10
94
94
83
96
29
74
76
71
16
45
96
73
46
77
85
85
51
22
58
56
83
66
66
68
89
72
93
95
71
57
87
76
67
67
75
73
66
69
70
91
68
71
77
90
74
58
76
39
79
74
22
70
39
83
92
74
50
73
71
51
49
88
74
70
51
76
77
76
90
77
23
81
68
80
76
76
75
74
58
60
39
84
69
69
89
57
66
65
90
67
85
59
96
78
81
59
73
74
58
58
37
45
91
63
73
69
79
72
78
94
66
48
42
81
96
70
88
67
65
8
50
79
75
74
96
76
63
22
72
72
64
76
68
43
71
54
34
40
64
60
56
37
88
66
82
69
84
57
73
79
50
45
84
63
74
75
70
66
75
53
63
72
85
62
59
76
73
56
71
74
68
54
66
54
71
75
69
90
69
69
67
86
74
71
92
96
73
52
95
81
73
50
71
72
77
60
58
72
69
69
73
82
66
51
70
59
74
67
81
75
37
60
81
61
68
56
77
86
42
22
77
45
46
92
76
45
71
57
95
79
66
77
97
57
95
64
30
67
93
78
70
39
76
77
83
75
73
91
93
22
45
73
81
72
72
73
74
74
69
76
74
94
67
97
37
70
68
92
74
82
83
74
56
74
89
77
91
95
87
74
81
92
74
90
66
97
91
86
92
91
80
97
89
78
80
85
92
90
76
92
77
86
87
92
84
89
72
96
92
72
78
93
84
93
97
97
84
82
92
85
76
87
84
95
77
88
93
87
97
85
84
87
89
90
86
94
84
80
92
63
83
76
97
92
81
92
80
84
91
84
89
54
92
91
93
76
72
83
97
92
87
91
75
89
77
94
93
86
81
81
88
92
93
88
90
87
91
77
90
97
96
88
95
58
88
80
94
80
80
85
78
97
85
97
85
90
89
73
82
93
91
76
74
92
74
82
77
89
89
81
90
97
91
97
86
87
66
86
76
89
84
65
75
95
77
95
89
84
91
78
81
81
60
73
93
96
93
86
92
83
95
76
92
89
73
97
92
81
76
74
86
83
88
80
92
79
89
83
65
79
90
89
81
74
45
84
92
92
94
80
95
74
81
81
94
88
82
85
89
92
69
78
73
90
93
93
89
91
87
92
91
91
59
82
89
97
89
51
84
85
80
88
94
85
92
95
48
95
97
57
91
82
92
66
82
88
92
92
90
97
92
77
97
78
92
91
82
91
91
66
92
96
80
94
92
98
89
97
60
66
53
54
60
76
80
53
64
51
82
82
78
60
63
57
68
52
70
59
67
76
91
56
77
80
63
58
65
79
43
50
80
65
63
75
67
60
62
80
64
79
71
59
59
69
54
80
74
82
88
56
88
75
43
59
60
69
86
71
51
60
50
86
71
56
69
74
81
71
71
72
93
53
64
72
51
76
56
47
61
70
78
69
71
79
59
45
75
73
72
76
83
60
65
60
60
58
71
40
82
51
93
60
73
80
52
81
49
64
83
46
64
80
72
73
72
31
58
54
79
61
70
59
82
61
64
82
83
90
69
59
64
74
86
63
52
42
87
82
80
78
50
68
64
67
51
85
79
87
40
81
87
81
54
54
45
76
61
62
53
81
76
78
75
52
43
47
49
86
75
69
62
55
78
72
79
77
72
82
57
47
60
47
71
70
61
77
70
47
63
86
64
87
70
79
77
80
51
61
89
59
62
60
60
71
74
62
52
74
45
63
59
60
71
86
48
84
47
69
60
67
63
61
79
51
74
65
57
70
69
67
62
52
69
51
76
62
74
82
43
81
46
56
78
78
56
62
70
69
76
74
60
29
60
69
78
53
81
46
64
59
63
43
76
75
79
51
64
71
51
82
50
67
79
71
73
67
70
60
59
48
76
78
47
48
88
47
62
55
75
82
73
60
83
46
59
77
59
78
52
66
76
60
99
77
64
51
57
70
82
49
74
54
75
60
63
82
70
68
41
52
75
67
67
57
61
79
51
53
83
67
54
69
71
63
75
71
87
53
82
53
63
58
47
57
77
59
52
53
76
71
10
49
28
0
38
10
0
45
76
52
72
20
0
10
8
12
76
25
49
12
0
39
59
27
13
9
18
58
0
10
4
14
0
0
77
77
37
12
4
52
0
56
0
17
11
9
75
59
58
49
10
0
59
8
12
52
57
17
60
22
11
10
10
0
0
11
77
15
50
57
0
17
25
12
0
9
25
0
10
10
0
49
0
80
57
4
8
11
10
9
12
7
10
8
11
13
25
77
70
10
9
17
28
59
76
0
10
51
18
2
10
63
7
9
77
70
0
0
3
77
70
52
67
70
55
38
0
17
15
14
10
4
12
77
8
16
77
10
46
38
3
0
8
0
15
0
81
2
13
5
25
35
39
76
49
13
6
15
6
7
10
9
18
8
0
2
0
12
84
70
20
10
8
29
29
10
9
77
0
63
10
17
50
25
8
0
12
71
9
8
81
87
74
86
71
93
87
88
90
90
83
90
91
93
89
89
91
90
94
76
88
91
84
88
96
82
94
83
76
90
89
89
85
80
71
88
88
82
88
74
92
85
93
95
76
88
79
68
88
89
85
63
92
95
73
77
74
90
85
69
49
75
72
81
77
75
84
74
85
92
92
51
93
62
84
85
90
93
71
91
79
89
93
90
87
96
90
85
86
63
89
83
80
73
92
76
96
76
84
87
84
91
86
83
92
77
72
47
86
76
80
83
79
67
96
77
89
87
88
82
88
92
93
74
73
92
73
53
97
86
89
74
89
48
88
85
94
92
93
89
94
74
91
90
74
76
83
87
96
89
79
77
74
89
82
86
83
85
71
89
91
97
80
74
74
89
51
81
80
85
85
86
90
93
90
86
84
81
86
77
92
83
80
92
86
91
90
51
89
74
81
93
71
86
73
79
58
84
90
79
93
83
84
93
96
79
89
80
91
86
80
70
91
90
90
74
91
80
28
90
68
74
48
88
88
96
49
86
89
84
85
80
90
89
89
70
78
90
91
95
77
79
93
86
90
68
89
96
74
86
89
90
84
92
75
93
96
96
97
93
79
87
88
81
89
76
82
86
73
87
89
95
82
93
94
77
89
75
71
88
73
68
89
77
93
89
77
95
92
88
97
85
71
85
86
96
90
91
73
84
81
51
76
69
88
76
84
73
86
83
81
93
97
89
57
86
85
79
92
86
83
88
87
88
79
73
85
48
58
84
74
74
83
81
90
89
92
73
89
76
85
86
51
93
89
79
83
87
89
81
86
89
97
88
93
86
89
77
80
78
81
86
97
85
83
81
96
82
77
91
88
64
68
91
75
96
96
90
86
80
83
76
90
80
66
48
90
90
88
62
86
82
84
83
90
95
97
71
89
87
92
49
84
47
74
86
96
47
92
79
78
44
91
86
75
90
74
85
82
95
62
90
89
82
68
81
71
94
93
90
74
89
80
80
87
78
81
83
75
83
90
79
86
83
89
84
90
77
82
70
89
85
91
91
81
70
93
77
85
83
77
74
51
63
70
91
79
91
68
47
91
72
74
91
81
89
89
95
88
88
81
93
93
80
72
82
83
79
95
84
90
90
86
71
75
85
91
69
83
83
91
77
84
86
86
67
95
74
87
74
82
73
75
86
79
81
90
91
86
93
86
83
92
78
74
95
95
96
85
88
72
81
84
84
89
95
75
99
91
82
83
76
88
90
93
94
87
80
80
83
81
76
77
90
86
76
78
88
88
85
99
95
83
96
90
94
91
74
77
96
79
81
83
81
85
87
89
89
74
93
90
85
62
82
79
89
74
35
92
86
95
87
91
91
91
77
90
91
91
83
71
81
61
19
4
41
61
53
69
44
25
78
71
75
82
89
20
11
27
91
20
87
21
1
78
66
93
66
16
36
12
79
75
60
25
83
33
19
32
77
16
36
23
83
19
82
52
60
73
42
24
93
83
18
62
24
19
44
61
81
48
80
38
30
80
77
49
87
4
60
54
79
50
20
41
36
78
57
22
21
85
78
86
21
80
44
35
87
42
33
84
30
60
61
20
25
82
27
38
66
40
79
30
68
61
25
36
33
77
19
66
74
38
14
28
36
20
73
60
18
20
87
23
35
8
59
63
67
84
84
52
22
61
53
64
53
20
27
34
56
82
76
79
81
70
73
48
80
36
86
57
11
40
9
60
45
10
12
72
9
81
52
19
61
61
34
75
72
26
10
25
37
8
10
3
8
26
11
4
17
22
31
22
4
64
24
14
24
32
10
4
31
8
29
29
10
10
89
57
75
50
30
52
54
86
64
37
50
54
41
43
58
79
70
68
59
85
80
86
67
68
86
34
77
54
68
69
68
70
69
75
29
87
51
27
57
56
51
52
73
61
67
66
70
60
35
66
77
87
69
88
61
66
87
71
45
35
75
46
84
67
49
76
84
37
53
49
64
76
76
86
68
46
59
84
61
74
36
71
53
57
50
84
45
72
57
19
52
84
43
67
53
63
45
41
48
85
38
65
36
72
80
59
61
89
68
64
83
60
56
70
64
31
82
67
69
50
37
69
74
72
52
84
52
34
74
62
64
76
47
72
60
64
60
71
86
22
24
67
65
52
60
74
76
61
77
41
84
74
34
46
72
58
59
29
60
38
63
50
74
74
86
75
32
69
46
81
54
47
74
62
69
78
53
60
61
86
74
84
72
72
72
77
45
66
31
58
68
74
70
87
75
47
46
52
61
26
37
64
87
65
61
80
70
52
69
53
42
77
46
44
52
66
32
63
24
53
66
71
81
71
69
63
51
61
90
68
47
41
85
66
60
77
79
85
49
36
22
76
79
61
69
81
77
46
87
38
45
42
52
55
51
36
46
71
84
65
65
36
70
52
27
51
61
53
50
34
72
38
48
57
89
77
37
70
83
47
83
56
57
80
69
59
63
75
86
89
58
89
81
70
65
70
42
43
42
53
51
52
63
56
72
60
62
46
83
70
72
60
44
66
64
61
37
54
85
37
41
62
49
72
44
75
61
77
83
66
31
60
61
82
71
77
81
71
85
24
84
51
49
45
68
68
42
84
82
80
69
39
50
77
67
70
67
41
60
57
64
83
53
51
41
86
85
67
57
82
25
82
78
66
56
87
82
45
82
62
50
48
82
47
19
66
47
72
57
85
71
44
69
62
71
65
77
54
67
35
60
61
60
58
44
46
81
72
81
65
84
57
59
55
63
35
76
75
37
63
37
36
56
62
76
56
71
72
49
69
69
70
63
89
63
32
63
64
67
55
60
61
44
33
81
75
89
43
47
72
70
47
72
65
57
72
41
44
76
90
38
42
53
87
75
68
43
79
81
78
52
69
67
76
84
90
32
45
72
80
51
77
48
61
44
27
19
31
13
16
21
36
4
29
27
19
12
19
22
9
3
25
70
29
47
19
77
32
35
20
34
40
72
44
27
77
25
41
58
50
22
4
37
15
21
45
15
20
69
18
34
44
16
36
22
63
38
18
50
10
63
20
15
36
34
34
19
63
44
21
46
14
7
25
29
19
30
8
26
28
27
38
6
20
41
71
10
4
33
21
71
5
18
21
40
5
22
10
13
7
15
15
15
43
13
19
21
29
6
11
3
2
30
28
16
51
16
21
10
7
22
70
15
35
29
4
48
27
22
22
9
4
24
22
19
27
4
70
45
25
32
6
25
32
25
79
46
33
3
30
9
7
28
41
26
46
13
19
25
3
22
26
19
5
7
22
28
44
71
9
81
25
18
20
15
3
20
12
35
14
63
11
20
4
3
69
18
43
70
20
15
24
17
26
25
6
48
43
27
3
18
19
19
25
62
54
64
27
21
23
5
14
10
25
66
21
44
43
28
13
16
19
25
16
6
11
15
5
3
13
63
20
6
33
54
25
44
7
20
25
19
26
31
41
18
29
4
35
55
19
23
24
71
14
53
10
4
4
2
26
2
50
6
63
23
26
6
35
76
24
46
21
7
27
20
6
14
66
17
38
40
12
19
19
7
19
17
34
18
21
27
5
1
19
16
18
14
7
18
17
21
1
38
0
13
31
17
13
15
8
4
35
7
7
13
0
1
18
0
10
14
17
20
17
9
31
24
25
5
32
39
24
17
13
4
13
12
16
19
45
8
0
6
21
9
15
18
5
19
7
8
12
44
3
24
13
4
0
18
11
13
12
7
27
23
0
23
0
0
34
24
19
6
16
27
20
21
10
6
7
21
11
1
20
40
14
9
7
3
13
6
11
11
0
3
13
8
9
35
10
15
17
24
15
17
17
17
34
40
11
32
24
16
15
44
8
24
38
1
10
23
15
10
10
34
20
0
20
14
17
1
9
1
17
9
11
7
5
0
14
4
15
1
14
9
7
11
9
1
19
14
14
3
15
15
22
16
22
13
21
3
25
13
10
8
21
14
2
8
0
1
35
8
14
6
9
15
16
18
1
10
14
10
7
15
12
0
24
4
6
20
14
0
1
1
13
3
44
14
0
0
10
1
15
5
0
0
19
12
1
28
35
4
26
17
2
0
7
36
8
7
22
21
6
0
13
24
10
42
27
8
12
0
17
8
27
9
14
17
0
37
3
15
26
8
13
23
15
3
24
7
13
8
17
32
3
14
13
2
0
16
6
4
14
15
23
1
0
7
11
5
1
0
25
14
2
3
0
0
0
3
24
7
21
26
23
19
11
8
10
25
6
18
0
13
6
2
4
2
4
9
3
5
9
11
4
11
21
3
0
3
14
4
4
8
24
11
19
11
3
2
8
19
18
3
19
3
19
41
4
9
3
15
17
4
23
13
27
11
17
25
35
37
23
78
25
27
58
79
22
28
30
35
56
32
20
32
37
28
18
29
26
28
52
26
40
63
35
32
25
32
32
35
30
31
24
60
37
33
11
35
35
27
16
35
23
24
14
34
26
22
37
20
16
35
46
24
38
20
36
11
14
6
46
22
31
35
41
45
62
13
11
45
52
14
47
46
28
54
32
75
41
62
35
36
32
35
55
22
31
27
42
25
48
35
43
40
11
68
